Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
Task Path,:domain:group-login:compileDebugKotlin,2243,31385,2239,31030,2679,33409,ms
Task Path,:domain:identity-login:compileDebugKotlin,2013,29649,2000,29338,2434,31356,ms
Task Path,:domain:list-login:kspDebugKotlin,3213,22411,3200,22463,3757,23859,ms
Task Path,:domain:location-login:kspDebugKotlin,3060,22334,3101,22356,3566,24133,ms
Task Path,:domain:list-login:compileDebugKotlin,1572,26058,1527,25981,2121,27888,ms
Task Path,:domain:log-login:kspDebugKotlin,2917,21752,2804,21670,3596,23561,ms
Task Path,:domain:location-login:compileDebugKotlin,2320,32727,2193,32528,2947,35075,ms
Task Path,:domain:login-identity:kspDebugKotlin,3133,22377,3086,22350,3763,24264,ms
Task Path,:domain:log-login:compileDebugKotlin,1773,28354,1736,28353,2157,29559,ms
Task Path,:domain:login-login:kspDebugKotlin,2667,21251,2587,21145,3234,22607,ms
Task Path,:domain:login-identity:compileDebugKotlin,1469,26600,1390,26484,1830,27729,ms
Task Path,:domain:map-login:kspDebugKotlin,2586,21063,2462,21038,3162,22323,ms
Task Path,:domain:login-login:compileDebugKotlin,1424,26012,1347,25767,1827,27655,ms
Task Path,:domain:map-login:compileDebugKotlin,1424,26422,1364,26485,1981,27655,ms
Task Path,:domain:media-login:kspDebugKotlin,2933,22745,2872,22647,3492,24028,ms
Task Path,:domain:message-login:kspDebugKotlin,2523,20772,2504,20617,3003,21917,ms
Task Path,:domain:media-login:compileDebugKotlin,1982,30642,1955,30500,2360,32797,ms
Task Path,:domain:metric-login:kspDebugKotlin,3124,22719,3043,22530,3591,23935,ms
Task Path,:domain:message-login:compileDebugKotlin,1878,29178,1833,29237,2355,31468,ms
Task Path,:domain:network-login:kspDebugKotlin,2838,21627,2752,21491,3486,22936,ms
Task Path,:domain:metric-login:compileDebugKotlin,2031,30244,1985,30045,2462,32214,ms
Task Path,:domain:news-login:kspDebugKotlin,2661,20774,2636,20643,3155,22077,ms
Task Path,:domain:network-login:compileDebugKotlin,1660,26722,1592,26545,2182,28301,ms
Task Path,:domain:note-login:kspDebugKotlin,2578,20427,2551,20385,2994,21611,ms
Task Path,:domain:news-login:compileDebugKotlin,1458,26091,1406,26029,1769,27552,ms
Task Path,:domain:note-login:compileDebugKotlin,1650,28079,1596,28097,2015,29475,ms
Task Path,:domain:notification-login:kspDebugKotlin,2665,21102,2677,20957,3138,22477,ms
Task Path,:domain:photo-login:kspDebugKotlin,2710,21262,2673,21217,3155,22551,ms
Task Path,:domain:notification-login:compileDebugKotlin,1957,29473,1884,29482,2375,30872,ms
Task Path,:domain:playlist-login:kspDebugKotlin,2758,21255,2723,21381,3316,22240,ms
Task Path,:domain:photo-login:compileDebugKotlin,2135,30694,2074,30552,2646,32532,ms
Task Path,:domain:podcast-login:kspDebugKotlin,2803,21155,2732,20867,3265,22936,ms
Task Path,:domain:playlist-login:compileDebugKotlin,1688,27870,1714,27814,2014,29300,ms
Task Path,:domain:podcast-login:compileDebugKotlin,1941,29878,1913,29694,2275,31577,ms
Task Path,:domain:post-login:kspDebugKotlin,2674,21438,2625,21440,3131,22614,ms
Task Path,:domain:profile-login:kspDebugKotlin,2953,22059,2894,21965,3447,23362,ms
Task Path,:domain:push-identity:kspDebugKotlin,2823,21538,2675,21231,3506,23077,ms
Task Path,:domain:post-login:compileDebugKotlin,1806,27995,1777,27733,2254,29875,ms
Task Path,:domain:profile-login:compileDebugKotlin,2191,31872,2162,32021,2611,34016,ms
Task Path,:domain:report-login:kspDebugKotlin,2803,20805,2807,20856,3301,22108,ms
Task Path,:domain:push-identity:compileDebugKotlin,1564,27131,1508,27011,1968,28864,ms
Task Path,:domain:report-login:compileDebugKotlin,1773,28436,1696,28229,2226,30230,ms
Task Path,:domain:search-login:kspDebugKotlin,3324,23885,3264,23662,4075,25481,ms
Task Path,:domain:setting-login:kspDebugKotlin,2754,21326,2695,20940,3453,23083,ms
Task Path,:domain:session-login:kspDebugKotlin,3137,22152,3118,21971,3856,23562,ms
Task Path,:domain:search-login:compileDebugKotlin,2316,32859,2207,32498,2811,34910,ms
Task Path,:domain:setting-login:compileDebugKotlin,1671,27877,1616,27938,2090,29612,ms
Task Path,:domain:session-login:compileDebugKotlin,1451,26327,1359,26297,1884,27214,ms
Task Path,:domain:share-login:kspDebugKotlin,2845,21548,2811,21328,3463,22893,ms
Task Path,:domain:share-login:compileDebugKotlin,1723,29307,1682,29198,2074,30865,ms
Task Path,:domain:status-login:kspDebugKotlin,2625,21890,2586,21726,3081,23030,ms
Task Path,:domain:sync-login:kspDebugKotlin,2840,21382,2765,21222,3411,22354,ms
Task Path,:domain:task-login:kspDebugKotlin,2859,21552,2772,21368,3336,22766,ms
Task Path,:domain:sync-login:compileDebugKotlin,2279,32637,2206,32557,2843,33996,ms
Task Path,:domain:status-login:compileDebugKotlin,2330,33181,2170,33302,2988,34699,ms
Task Path,:domain:task-login:compileDebugKotlin,2172,32352,2098,32347,2842,34031,ms
Task Path,:domain:timer-login:kspDebugKotlin,3405,23976,3353,24050,3977,25341,ms
Task Path,:domain:timer-login:compileDebugKotlin,2257,33836,2173,33790,2807,35155,ms
Task Path,:domain:todo-login:kspDebugKotlin,2754,21804,2744,21725,3301,23662,ms
Task Path,:domain:user-login:kspDebugKotlin,3214,22755,3198,22458,3789,24225,ms
Task Path,:domain:video-login:kspDebugKotlin,3029,22674,3017,22619,3363,23938,ms
Task Path,:domain:todo-login:compileDebugKotlin,1966,29946,1856,29867,2491,31671,ms
Task Path,:domain:weather-login:kspDebugKotlin,2693,21119,2624,20906,3465,22648,ms
Task Path,:domain:user-login:compileDebugKotlin,1800,29422,1715,29490,2222,31082,ms
Task Path,:domain:video-login:compileDebugKotlin,2246,32884,2191,33085,2779,34530,ms
Task Path,:domain:weather-login:compileDebugKotlin,1515,27034,1472,27002,1887,28081,ms
Task Path,:repository:alarm-identity:kspDebugKotlin,2578,21996,2598,21949,2934,23059,ms
Task Path,:repository:analytics-identity:kspDebugKotlin,3012,22294,2973,22269,3595,23484,ms
Task Path,:repository:account-identity:kspDebugKotlin,2648,21179,2501,21231,3230,22280,ms
Task Path,:repository:article-identity:kspDebugKotlin,2784,22060,2700,21940,3439,23358,ms
Task Path,:repository:account-identity:compileDebugKotlin,1487,26316,1440,26394,1888,27858,ms
Task Path,:repository:analytics-identity:compileDebugKotlin,2024,31350,1910,31201,2571,32907,ms
Task Path,:repository:alarm-identity:compileDebugKotlin,2135,31448,2105,31506,2608,33043,ms
Task Path,:repository:article-identity:compileDebugKotlin,2019,31708,1960,31456,2496,33482,ms
Task Path,:repository:calendar-identity:kspDebugKotlin,2632,21494,2518,21597,3277,22601,ms
Task Path,:repository:checkout-identity:kspDebugKotlin,2747,21716,2693,21728,3475,23047,ms
Task Path,:repository:cart-identity:kspDebugKotlin,2431,20712,2365,20689,3052,21928,ms
Task Path,:repository:comment-identity:kspDebugKotlin,2347,22177,2393,22015,3034,23859,ms
Task Path,:repository:cart-identity:compileDebugKotlin,1391,27015,1340,26967,1747,28993,ms
Task Path,:repository:calendar-identity:compileDebugKotlin,2209,33250,2123,33221,2923,35809,ms
Task Path,:repository:checkout-identity:compileDebugKotlin,2199,33386,2078,33403,2771,35114,ms
Task Path,:repository:comment-identity:compileDebugKotlin,2027,31548,1959,31478,2452,33514,ms
Task Path,:repository:event-identity:kspDebugKotlin,2411,20152,2373,19991,3035,21837,ms
Task Path,:repository:feed-identity:kspDebugKotlin,2501,20361,2478,20292,2978,21633,ms
Task Path,:repository:forecast-identity:kspDebugKotlin,2542,22028,2451,21972,3239,23522,ms
Task Path,:repository:file-identity:kspDebugKotlin,3106,22768,2979,22796,3802,23950,ms
Task Path,:repository:feed-identity:compileDebugKotlin,1631,29575,1572,29703,2017,30912,ms
Task Path,:repository:event-identity:compileDebugKotlin,1662,29274,1579,29295,2133,30911,ms
Task Path,:repository:forecast-identity:compileDebugKotlin,1789,29561,1752,29383,2147,31360,ms
Task Path,:repository:file-identity:compileDebugKotlin,2023,33367,1957,33377,2491,35499,ms
Task Path,:repository:gallery-identity:kspDebugKotlin,2668,21858,2577,21752,3324,23424,ms
Task Path,:repository:group-identity:kspDebugKotlin,2552,20465,2486,20281,3052,22079,ms
Task Path,:repository:identity-identity:kspDebugKotlin,2269,20737,2239,20710,2894,21998,ms
Task Path,:repository:identity-checkout:kspDebugKotlin,2991,22839,2949,22698,3550,24534,ms
Task Path,:repository:gallery-identity:compileDebugKotlin,2249,33430,2145,33672,2833,34840,ms
Task Path,:repository:group-identity:compileDebugKotlin,1573,28740,1500,28842,1981,30268,ms
Task Path,:repository:identity-identity:compileDebugKotlin,1257,24298,1190,24028,1678,26092,ms
Task Path,:repository:identity-checkout:compileDebugKotlin,1740,30643,1695,30703,2167,32336,ms
Task Path,:repository:list-identity:kspDebugKotlin,2492,20911,2403,20777,3136,22323,ms
Task Path,:repository:log-identity:kspDebugKotlin,2615,20605,2539,20721,3244,21788,ms
Task Path,:repository:location-identity:kspDebugKotlin,3086,22643,3033,22641,3759,23825,ms
Task Path,:repository:login-checkout:kspDebugKotlin,2568,21703,2516,21720,3010,23211,ms
Task Path,:repository:list-identity:compileDebugKotlin,1879,30984,1794,30886,2333,32813,ms
Task Path,:repository:log-identity:compileDebugKotlin,1479,27786,1424,27625,1833,29395,ms
Task Path,:repository:login-checkout:compileDebugKotlin,1243,25104,1202,25147,1552,26274,ms
Task Path,:repository:location-identity:compileDebugKotlin,2098,33372,2021,33351,2488,35218,ms
Task Path,:repository:message-identity:kspDebugKotlin,2823,21759,2717,21602,3387,23112,ms
Task Path,:repository:metric-identity:kspDebugKotlin,2688,21385,2672,21216,3186,22689,ms
Task Path,:repository:map-identity:kspDebugKotlin,2783,22066,2762,22010,3306,23388,ms
Task Path,:repository:network-identity:kspDebugKotlin,2658,21752,2534,21774,3150,23189,ms
Task Path,:repository:message-identity:compileDebugKotlin,1357,26680,1298,26580,1495,28028,ms
Task Path,:repository:map-identity:compileDebugKotlin,1672,29404,1602,29375,2096,31038,ms
Task Path,:repository:network-identity:compileDebugKotlin,1800,30362,1723,30246,2267,32179,ms
Task Path,:repository:metric-identity:compileDebugKotlin,1877,31890,1799,31862,2118,33647,ms
Task Path,:repository:news-identity:kspDebugKotlin,2430,21141,2330,21028,3094,22441,ms
Task Path,:repository:note-identity:kspDebugKotlin,2420,21234,2390,21136,2979,22774,ms
Task Path,:repository:notification-identity:kspDebugKotlin,2510,20401,2365,20223,3185,21619,ms
Task Path,:repository:photo-identity:kspDebugKotlin,2453,21277,2286,21262,2927,22354,ms
Task Path,:repository:note-identity:compileDebugKotlin,1754,29816,1662,29837,2256,31728,ms
Task Path,:repository:notification-identity:compileDebugKotlin,1328,26086,1239,25978,1801,27245,ms
Task Path,:repository:news-identity:compileDebugKotlin,1809,30918,1721,30757,2298,32633,ms
Task Path,:repository:photo-identity:compileDebugKotlin,1249,24856,1146,24864,1815,26037,ms
Task Path,:repository:playlist-identity:kspDebugKotlin,2260,20318,2128,20294,2988,21440,ms
Task Path,:repository:podcast-identity:kspDebugKotlin,2533,21524,2432,21376,3037,22935,ms
Task Path,:repository:push-checkout:kspDebugKotlin,2459,21341,2375,21566,2983,22721,ms
Task Path,:repository:profile-identity:kspDebugKotlin,2763,21746,2603,21585,3430,22924,ms
Task Path,:repository:playlist-identity:compileDebugKotlin,1508,29132,1454,29326,1700,30384,ms
Task Path,:repository:podcast-identity:compileDebugKotlin,1429,27585,1378,27569,1754,29217,ms
Task Path,:repository:push-checkout:compileDebugKotlin,1446,27334,1362,27360,1911,29108,ms
Task Path,:repository:profile-identity:compileDebugKotlin,1443,27712,1368,27385,1825,29630,ms
Task Path,:repository:report-identity:kspDebugKotlin,2271,19957,2242,19624,2981,21573,ms
Task Path,:repository:report-identity:compileDebugKotlin,1173,25973,1124,25819,1497,27597,ms
Task Path,:repository:search-identity:kspDebugKotlin,2385,21465,2281,21061,2790,23385,ms
Task Path,:repository:session-identity:kspDebugKotlin,2358,20524,2306,20215,2774,22168,ms
Task Path,:repository:setting-identity:kspDebugKotlin,2591,22211,2462,22290,3137,23522,ms
Task Path,:repository:session-identity:compileDebugKotlin,1525,27804,1427,27689,1973,29466,ms
Task Path,:repository:search-identity:compileDebugKotlin,2056,32588,1962,32447,2515,34027,ms
Task Path,:repository:share-identity:kspDebugKotlin,2575,20801,2489,20780,2965,22260,ms
Task Path,:repository:setting-identity:compileDebugKotlin,2054,32758,1938,32723,2437,34517,ms
Task Path,:repository:share-identity:compileDebugKotlin,1536,29095,1477,29081,1902,30935,ms
Task Path,:repository:status-identity:kspDebugKotlin,2541,21887,2579,21735,3060,23443,ms
Task Path,:repository:sync-identity:kspDebugKotlin,2517,21068,2539,20920,3021,22803,ms
Task Path,:repository:timer-identity:kspDebugKotlin,2684,22031,2620,21979,3128,23270,ms
Task Path,:repository:status-identity:compileDebugKotlin,1991,31654,1894,31470,2472,34028,ms
Task Path,:repository:sync-identity:compileDebugKotlin,1354,26707,1301,26677,1698,28246,ms
Task Path,:repository:timer-identity:compileDebugKotlin,1826,30142,1702,29984,2411,32176,ms
Task Path,:repository:todo-identity:kspDebugKotlin,2584,21023,2456,20858,3030,22435,ms
Task Path,:repository:todo-identity:compileDebugKotlin,1642,29173,1549,28974,2109,30858,ms
Task Path,:repository:user-identity:kspDebugKotlin,2557,21267,2419,21028,3094,23220,ms
Task Path,:repository:video-identity:kspDebugKotlin,2455,20955,2392,20747,3041,22550,ms
Task Path,:repository:weather-identity:kspDebugKotlin,2360,20922,2252,20839,2864,22457,ms
Task Path,:repository:user-identity:compileDebugKotlin,1768,29849,1705,29570,2206,31786,ms
Task Path,:repository:weather-identity:compileDebugKotlin,1250,23889,1204,23928,1670,25541,ms
Task Path,:repository:video-identity:compileDebugKotlin,1401,26496,1310,26323,1775,27898,ms
Task Path,:repository:contact-checkout:kspDebugKotlin,2552,21010,2438,20974,2878,22236,ms
Task Path,:repository:contact-checkout:compileDebugKotlin,1945,30895,1907,30919,2351,32430,ms
Task Path,:model:account-checkout:kspDebugKotlin,2946,22251,2958,22171,3468,23545,ms
Task Path,:repository:document-identity:kspDebugKotlin,2804,20966,2872,20945,3275,22149,ms
Task Path,:repository:media-identity:kspDebugKotlin,2683,20625,2683,20593,3149,21850,ms
Task Path,:model:account-checkout:compileDebugKotlin,1876,29424,1741,29288,2232,31069,ms
Task Path,:repository:media-identity:compileDebugKotlin,1692,29243,1579,29040,2041,30673,ms
Task Path,:repository:document-identity:compileDebugKotlin,1827,30075,1757,29909,2254,32433,ms
Task Path,:model:article-checkout:kspDebugKotlin,2630,20459,2477,20433,3238,21439,ms
Task Path,:model:article-checkout:compileDebugKotlin,1454,27380,1382,27319,1846,28695,ms
Task Path,:model:alarm-checkout:kspDebugKotlin,2556,20623,2477,20423,3188,21986,ms
Task Path,:repository:audio-identity:kspDebugKotlin,2919,22047,2854,22049,3445,23322,ms
Task Path,:model:cart-checkout:kspDebugKotlin,2654,21773,2507,21803,3374,22976,ms
Task Path,:model:alarm-checkout:compileDebugKotlin,1539,27706,1424,27731,2020,29715,ms
Task Path,:repository:audio-identity:compileDebugKotlin,1654,28572,1534,28432,2103,30445,ms
Task Path,:model:checkout-cart:kspDebugKotlin,3029,22474,2941,22330,3515,23995,ms
Task Path,:model:cart-checkout:compileDebugKotlin,1894,30317,1836,30167,2267,32265,ms
Task Path,:model:checkout-cart:compileDebugKotlin,1829,32109,1754,32029,2270,33978,ms
Task Path,:repository:task-identity:kspDebugKotlin,2721,21870,2659,21850,3260,23095,ms
Task Path,:model:calendar-checkout:kspDebugKotlin,2983,22526,2913,22373,3543,24276,ms
Task Path,:repository:post-identity:kspDebugKotlin,2469,21234,2340,21215,3104,23214,ms
Task Path,:repository:task-identity:compileDebugKotlin,1340,26045,1247,25784,1772,27704,ms
Task Path,:repository:post-identity:compileDebugKotlin,1194,23729,1095,23682,1676,25418,ms
Task Path,:model:calendar-checkout:compileDebugKotlin,1739,29395,1617,29227,2224,31637,ms
Task Path,:model:feed-checkout:kspDebugKotlin,2933,21901,2736,21850,3532,23139,ms
Task Path,:model:checkout-checkout:kspDebugKotlin,2442,20205,2359,19883,2991,21749,ms
Task Path,:model:event-checkout:kspDebugKotlin,2346,19956,2273,19904,2934,21229,ms
Task Path,:model:feed-checkout:compileDebugKotlin,1890,31397,1748,31332,2450,32935,ms
Task Path,:model:checkout-checkout:compileDebugKotlin,1444,27918,1392,27748,1696,29501,ms
Task Path,:model:contact-cart:kspDebugKotlin,2468,20887,2373,20818,2903,22420,ms
Task Path,:model:event-checkout:compileDebugKotlin,1194,26359,1137,26149,1419,28246,ms
Task Path,:model:contact-cart:compileDebugKotlin,1170,24980,1164,24723,1428,26796,ms
Task Path,:model:file-checkout:kspDebugKotlin,2287,20309,2225,20051,2861,21760,ms
Task Path,:model:group-checkout:kspDebugKotlin,2296,20164,2209,19859,2784,21576,ms
Task Path,:model:identity-cart:kspDebugKotlin,2474,19971,2445,19731,2971,21128,ms
Task Path,:model:file-checkout:compileDebugKotlin,1502,28493,1444,28309,1787,30549,ms
Task Path,:model:group-checkout:compileDebugKotlin,1324,26300,1283,26275,1593,27633,ms
Task Path,:model:list-checkout:kspDebugKotlin,2593,21565,2465,21428,2970,23854,ms
Task Path,:model:identity-cart:compileDebugKotlin,1315,26699,1314,26583,1571,28347,ms
Task Path,:model:list-checkout:compileDebugKotlin,1963,32066,1903,31876,2463,34838,ms
Task Path,:model:log-checkout:kspDebugKotlin,2459,20875,2447,20901,2965,22375,ms
Task Path,:model:map-checkout:kspDebugKotlin,2702,21382,2614,21397,3254,23005,ms
Task Path,:model:media-checkout:kspDebugKotlin,2745,21523,2728,21456,3263,22968,ms
Task Path,:model:metric-checkout:kspDebugKotlin,2446,20755,2340,20638,2973,22837,ms
Task Path,:model:log-checkout:compileDebugKotlin,1686,28787,1584,28632,2203,30677,ms
Task Path,:model:map-checkout:compileDebugKotlin,1804,30961,1720,30842,2221,32745,ms
Task Path,:model:media-checkout:compileDebugKotlin,1991,32333,1862,32138,2615,34608,ms
Task Path,:model:metric-checkout:compileDebugKotlin,1245,24578,1131,24180,1887,26548,ms
Task Path,:model:network-checkout:kspDebugKotlin,2898,22207,2772,22100,3551,23392,ms
Task Path,:model:news-checkout:kspDebugKotlin,2500,20371,2405,20321,3008,21559,ms
Task Path,:model:network-checkout:compileDebugKotlin,1819,30806,1695,30502,2312,32574,ms
Task Path,:model:note-checkout:kspDebugKotlin,2605,20356,2487,20215,3093,21728,ms
Task Path,:model:notification-checkout:kspDebugKotlin,3151,22737,3143,22524,3712,24650,ms
Task Path,:model:news-checkout:compileDebugKotlin,1584,28515,1500,28311,1978,30093,ms
Task Path,:model:note-checkout:compileDebugKotlin,1774,30554,1655,30538,2129,32213,ms
Task Path,:model:notification-checkout:compileDebugKotlin,1967,31693,1883,31391,2362,34232,ms
Task Path,:model:podcast-checkout:kspDebugKotlin,2713,21111,2680,20967,3181,22466,ms
Task Path,:model:profile-checkout:kspDebugKotlin,2666,20827,2554,20601,3216,21803,ms
Task Path,:model:podcast-checkout:compileDebugKotlin,1698,29550,1638,29223,2056,31212,ms
Task Path,:model:push-cart:kspDebugKotlin,2723,21271,2631,21156,3202,22642,ms
Task Path,:model:profile-checkout:compileDebugKotlin,1554,28379,1528,28370,1873,30422,ms
Task Path,:model:report-checkout:kspDebugKotlin,3002,22326,2892,22155,3743,23536,ms
Task Path,:model:push-cart:compileDebugKotlin,2050,32071,1919,32074,2577,33699,ms
Task Path,:model:report-checkout:compileDebugKotlin,1399,26940,1361,26705,1717,28545,ms
Task Path,:model:search-checkout:kspDebugKotlin,2697,21158,2577,20894,3277,23088,ms
Task Path,:model:session-checkout:kspDebugKotlin,2576,20913,2522,20840,3063,22850,ms
Task Path,:model:session-checkout:compileDebugKotlin,1667,30058,1625,29949,2019,32363,ms
Task Path,:model:search-checkout:compileDebugKotlin,1949,31908,1850,31757,2418,34028,ms
